     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          87         145  -1757.7478360000000        1.3920000000000000E-002  -1761.0773930115172        4.7073373785426246E-007
          87         146  -1762.9720190000000        1.9571999999999999E-002  -1765.8837003244241        4.9928251443038498E-007
          88         113  -1540.8711400000000        2.0301000000000000E-002  -1541.1413597204153        3.3449030259373326E-007
          88         114  -1551.8044660000000        1.4947999999999999E-002  -1550.9177333311591        3.2123218200987842E-007
          88         115  -1560.2888390000001        3.8163999999999997E-002  -1560.1106001396724        3.0678149354999989E-007
          88         116  -1570.9651060000001        1.5299999999999999E-002  -1569.5304328806201        2.9331697504378194E-007
          88         117  -1579.2543200000000        7.0519999999999999E-002  -1578.3743350441193        2.7844949310021487E-007
          88         118  -1589.5989420000001        1.7922000000000000E-002  -1587.4467625723576        2.6490877262760017E-007
          88         119  -1597.6913440000001        5.3199000000000003E-002  -1595.9506237800031        2.4977338893609730E-007
          88         120  -1607.5792660000000        8.9440000000000006E-003  -1604.6844621476030        2.3640939158432716E-007
          88         121  -1615.5202830000001        5.6429999999999996E-003  -1612.8568949408138        2.2129713483174925E-007
          88         122  -1625.0070100000000        9.2399999999999999E-003  -1621.2606546577135        2.0856059849956707E-007
          88         123  -1632.6890870000000        8.0180000000000008E-003  -1629.1099740685036        1.9400504054187830E-007
          88         124  -1641.7914260000000        1.1235999999999999E-002  -1637.1918734229992        1.8267294350398470E-007
          88         125  -1649.3182660000000        9.7979999999999994E-003  -1644.7261098952436        1.6962066996043655E-007
          88         126  -1657.6423239999999        5.3499999999999997E-003  -1652.4940875776645        1.6097117244845305E-007
          88         127  -1663.2726700000001        7.5249999999999996E-003  -1659.7209992151420        1.5098256644764398E-007
          88         128  -1670.5866820000001        8.6400000000000001E-003  -1667.1827262871061        1.4684920826533567E-007
          88         129  -1676.0594169999999        7.1609999999999998E-003  -1674.1098104691043        1.4200986519436039E-007
          88         130  -1683.3692940000001        1.1117999999999999E-002  -1681.2727017178122        1.4421549875070741E-007
          88         131  -1688.6973370000001        8.3219999999999995E-003  -1687.9072061202723        1.4617582447130623E-007
          88         132  -1695.8928500000000        8.1399999999999997E-003  -1694.7784308345908        1.5526754278091431E-007
          88         133  -1701.2705650000000        4.6410000000000002E-003  -1701.1273638921862        1.6402821899720338E-007
          88         134  -1707.9853539999999        4.4400000000000004E-003  -1707.7138560947790        1.7892428089837678E-007
          88         135  -1713.1436369999999        2.0070000000000001E-003  -1713.7839969369036        1.9315943437120878E-007
          88         136  -1719.6222580000001        1.7920000000000000E-003  -1720.0924651043547        2.1226512482381186E-007
          88         137  -1724.5265800000000        2.7000000000000001E-003  -1725.8903729958079        2.3050736751409666E-007
          88         138  -1730.9231420000001        2.0339999999999998E-003  -1731.9273092965509        2.5257831412163915E-007
          88         139  -1735.4845110000001        2.0430000000000001E-003  -1737.4593326116387        2.7375789850426866E-007
          88         140  -1741.7933140000000        2.0520000000000000E-003  -1743.2310216895214        2.9800959861582766E-007
          88         141  -1746.2427949999999        1.5343000000000001E-002  -1748.5033064464076        3.2144341585702423E-007
          88         142  -1752.3599500000000        1.0350000000000000E-002  -1754.0158337759108        3.4740853661019671E-007
          88         143  -1756.7310010000001        1.1318999999999999E-002  -1759.0343317562933        3.7267046971539690E-007
          88         144  -1762.5218179999999        9.0480000000000005E-003  -1764.2935915937060        4.0006851228613049E-007
          88         145  -1766.7561420000000        8.6210000000000002E-003  -1769.0640680712670        4.2688763241966000E-007
          88         146  -1772.2307920000001        8.4239999999999992E-003  -1774.0757710245714        4.5554481360797458E-007
          88         147  -1776.1547300000000       0.23499999999999999       -1778.6038121241395        4.8374292051856529E-007
          89         116  -1570.1841890000001        5.0840000000000003E-002  -1570.2043107635598        3.1758519778335409E-007
          89         117  -1578.8828080000001        5.0470000000000001E-002  -1579.2895258069807        3.0427505341413375E-007
          89         118  -1589.2872270000000        5.0300999999999998E-002  -1588.6005502791425        2.8868328597556085E-007
          89         119  -1597.7516539999999        5.5744000000000002E-002  -1597.3432039570694        2.7513217230234258E-007
          89         120  -1607.7323839999999        5.0577999999999998E-002  -1606.3131566776090        2.5935733453895963E-007
          89         121  -1615.8578940000000        5.7329999999999999E-002  -1614.7218885692887        2.4576989308277978E-007
          89         122  -1625.5166130000000        5.2961000000000001E-002  -1623.3593066471701        2.3005603427921379E-007
          89         123  -1633.5127580000001        5.1304000000000002E-002  -1631.4424591966745        2.1680450679919318E-007
          89         124  -1642.7067720000000        1.5336000000000001E-002  -1639.7555878783899        2.0160844737645796E-007
          89         125  -1650.4888520000000        1.5408000000000000E-002  -1647.5212192427221        1.8934770045430157E-007
          89         126  -1658.9735290000001        1.2470000000000000E-002  -1655.5180244652709        1.7549473492694242E-007
          89         127  -1664.9310300000000        1.0800000000000001E-002  -1662.9739206960082        1.6534320477650030E-007
          89         128  -1672.4430800000000        1.1284000000000001E-002  -1670.6621009919731        1.5424622521480916E-007
          89         129  -1678.3743199999999        5.0793999999999999E-002  -1677.8157875906390        1.4794282490529297E-007
          89         130  -1685.7199650000000        5.0589000000000002E-002  -1685.2027853842383        1.4166197764605197E-007
          89         131  -1691.6169540000001        6.1599999999999997E-003  -1692.0615382688604        1.4126230326819919E-007
          89         132  -1698.9088529999999        5.0388000000000002E-002  -1699.1545505992349        1.4176709601283835E-007
          89         133  -1704.8817779999999        5.1060000000000003E-003  -1705.7254065169820        1.4841238008723309E-007
          89         134  -1711.7486230000000        7.1360000000000000E-003  -1712.5313952224931        1.5613538665592277E-007
          89         135  -1717.4117659999999        4.0320000000000000E-003  -1718.8211616409319        1.6914330263844691E-007
          89         136  -1724.0799840000000        4.7250000000000000E-003  -1725.3468630359960        1.8283794797126804E-007
          89         137  -1729.4793460000001        3.1640000000000001E-003  -1731.3621275433488        2.0058905862175850E-007
          89         138  -1736.0102230000000        1.8159999999999999E-003  -1737.6140616172308        2.1861903356648200E-007
          89         139  -1741.0364219999999        2.0520000000000000E-003  -1743.3612008599864        2.3970313474410261E-007
          89         140  -1747.3126099999999        1.2137000000000000E-002  -1749.3456800250281        2.6083264992397203E-007
